Plague Reaver	kXldV	230b9bc8-29c8-49cb-b4f5-1aceeda8bf45
Plague Sliver	kp3zq	703d491e-b25f-44fa-8b76-b955a4e75ba5
Plague Spitter	L4zJO	8845e6bd-40ee-45ca-a099-53f19ff20a8a
Plague Spores	Y8q7l	0d106d56-a688-49cc-8d5d-0279a5a7c0a7
Plague Stinger	Yv5px	aae856bc-f65f-42ba-9344-1a30b356c041
Plague Wight	EJKJ4	962d354f-f2ad-4b47-8666-0ed64543b676
Plague Wind	YNzg1	72d21d0d-7de7-4f03-8663-002c9290512f
Plague Witch	LG21B	7a1e3438-dbee-473a-8556-d4e28b939266
Plains	kOPXn	20ddb0be-d62d-46fa-b753-36dfab935e8a
Planar Ally	Yjayl	a9e7457a-8ab4-4f3c-a2d8-2da4d81b7470
Planar Birth	kOdlX	c7cacdff-aa83-4644-b2f0-ce8c89dddfbf
Planar Bridge	kp0NO	991397cf-5c7d-4e8a-8f46-8e2e0ed29eff
Planar Chaos	E0lQ2	5dae5e16-d2fc-488c-9c53-d35c377d6a00
Planar Cleansing	kqzxJ	5eddac86-947e-48c1-9f02-4634a7918c98
Planar Collapse	Y2e0j	ee22cf3c-51b0-4790-ab13-985cbe900c3b
Planar Despair	Yd28v	3a92d454-3f23-45bf-921f-25b0da4ce138
Planar Gate	LVz5x	c880c236-a9d9-4e0d-bc4b-8910c75639cd
Planar Guide	YxZlQ	7087cb1e-f2e2-4b75-bacf-bc4153e398e3
Planar Outburst	YxAJ9	5b72535d-16dc-4b03-a18e-0da4a7cc901e
Planar Overlay	EWWyy	1315fef0-234e-44f5-a7a3-bf3db78943c3
Planar Portal	kyWd1	8743b2ce-0e18-42c9-aee4-f13197a9c481
Planar Void	E1ya3	b035c718-ac11-4c97-a9bb-0cd88dc71904
Planebound Accomplice	LRM2v	85fb9418-a22b-4f92-b494-f68c29bcb92a
Planeswalker's Favor	kyWBP	b3387540-93bf-451e-8e7a-fc78caab42b0
Planeswalker's Fury	YdDmw	6fa09e3a-bc7e-4292-aa5d-ce97c1b1f79f
Planeswalker's Mirth	YnV7y	0205d094-c846-4aa0-ade8-2a52c57b11da
Planeswalker's Mischief	EJV8p	79aa232c-3f16-4c68-99dc-09a7aeef477b
Planeswalker's Scorn	Yl7dj	8ed08376-836f-4313-83d0-481895ead9da
Planewide Celebration	L4W4r	11016840-56b6-4759-bde6-3dc0e339e87e
Plant Elemental	LDBqp	892594db-1d66-4c45-bd54-608a9972ca77
Plargg, Dean of Chaos	E0j7j	5bd9b5cf-f018-48af-a081-995ce8ecc539
Plasma Elemental	Lzow8	035a8a69-1e48-4c44-b407-cc8acc8ba94c
Plasm Capture	kqlae	37fa090d-b756-4de3-8dcb-c20c5fcd4c6a
Plate Armor	YxD4J	ad447e50-cfb1-40df-ae01-a65c46f2f572
Plateau	EQ59D	bb979a96-a57d-4fb5-8ebe-0bd398272abe
Plated Crusher	EP2al	a5f38436-9edf-42a1-83ba-0f5210b2cb86
Plated Geopede	kqlmy	80d5fa13-1dc3-4f10-860e-70902aca7ac9
Plated Pegasus	EZBd7	873fddf3-40e7-41ee-9519-98d0a5268fd1
Plated Rootwalla	LDopW	4bf4da70-c656-4e40-bb0f-68e9dda024c9
Plated Seastrider	EWzlG	e83a74c4-026e-4419-9dde-3b044ef507a0
Plated Slagwurm	kOw8n	941fa83a-cb61-47b1-83a7-7ce7e894c338
Plated Sliver	EJD54	82846d31-4981-4ef1-85c3-703569146a84
Plated Spider	LK9ab	3529f49b-7e5e-4fa8-a03d-a94877761525
Plated Wurm	YvVaq	b51f8724-8f26-4a9d-b586-4223354ae7fc
Platinum Angel	kabGK	ca7f4fd6-e268-4d15-bfbf-d9f0f95864fc
Platinum Emperion	Lz6qX	71b03143-9e85-4061-88e6-ad621f75ec3b
Plaxcaster Frogling	Er3Pv	13a5413a-a082-4f9d-93f5-123e689b3b72
Plaxmanta	EWjgl	f72dd5b7-0392-4299-afd5-f72af27a69bf
Play of the Game	Ylenl	85b09595-0d81-4cc0-872f-9a6fb539298b
Play with Fire	EWm7Z	6f1a6c60-a8c4-44c2-b1ea-d3befbabdf43
Plaza of Harmony	EPnV8	07f2ae00-206d-4984-84eb-d10ab75d3791
Plea for Guidance	EQ2ge	1d1d6d76-f399-475a-b5cd-544bd7c6d967
Plea for Power	EZzMV	9f810725-4da0-460f-b50e-a7ff05aa4c00
Pledge of Loyalty	LzV7N	d6f98c26-5b30-400c-8af1-8c6c43065f63
Pledge of Unity	E5Dbd	ca9b3518-7fcd-49e2-a4c4-e5daa8be6c21
Plover Knights	LK7vd	d84fdc31-43f8-4cb9-b9a8-4ad3d1e90edb
Plow Through Reito	YNJN1	11e78f75-bf58-4c61-9654-c5d355b5e526
Plow Under	YndXA	27128f26-0d89-4962-96e8-5fa343031a26
Plumb the Forbidden	Y2XNd	5034227f-3b8a-45bf-917c-c2cbd98f2192
Plumes of Peace	YMa5V	f02dcf40-03ad-463c-a14a-5dfc886dea4c
Plumeveil	E5J7W	aad6c9c6-53db-4f6f-a20b-16dcbae42d0c
Plummet	EJxbg	5469e696-bbf1-43e3-9c25-fe089b36caed
Plunder	kq0zJ	79cff220-b1a6-4da6-b765-25a583b33de2
Plundering Barbarian	kOWzK	d875881c-c285-47f1-8a37-e4a0239d47ec
Plunge into Darkness	LVa38	d21c74b4-dd9e-43d6-ad0a-06e026a8d672
Poet's Quill	E6GMo	e7006f43-0b10-4693-b06f-e7cf86ab4129
Pointed Discussion	YnGBB	076deb63-f7e2-498f-a66a-8a190370a3b3
Pointy Finger of Doom	Ylg66	aab83fbe-c8b7-448c-81b6-b2e46b9f5f95
Poison Arrow	EP3Ml	6b7b5f34-c250-484e-9bae-94789b2a87fb
Poisonbelly Ogre	E0l95	a168b953-eac4-472e-ac74-598febb05f83
Poison the Cup	EJemA	7fb94456-5266-47db-b514-a0e17e34b771
Poison the Well	Ylxnl	cb86eeec-d50f-4823-86bd-35437926a6e4
Poison-Tip Archer	LVmqR	1677d49e-3d63-45bd-9849-01b1bdd95ad8
Polar Kraken	E6wAO	c4643512-6071-45c4-bffc-8feec5bb094f
Polis Crusher	k7ZzZ	80874006-d057-49b8-981c-1d685ad1474b
Political Trickery	k9Pjd	3e56e720-5e8b-4685-969c-e073de78b9a1
Pollenbright Druid	L3yvl	4b0f478c-54f8-4087-ad52-d089e2049dda
Pollenbright Wings	YNOzB	dcea15a8-c150-4e84-a919-6c9b3cf4e178
Pollen Lullaby	LmM1W	5d033d41-2b64-4b9b-98d2-d32bb21f080f
Pollen Remedy	kAx8J	9797c813-0cda-44ad-ae41-330e9bde9cb9
Polluted Bonds	k76xj	c6439222-de30-44cd-a53f-a7de0cb00b8f
Polluted Dead	kOrWn	036c1954-37d3-4787-8df8-f2d0dd39058a
Polluted Delta	EQ2pa	ff2f5f58-9a95-4ca6-93a0-813738f0072f
Polluted Mire	EWM01	f204cbfb-c84e-4d2b-9ef3-518f3237e718
Pollywog Symbiote	YdeqX	77adf375-e7d7-4ebd-8c86-ad7e822a5483
Polukranos, Unchained	EQX75	87858278-632c-4d82-b3a3-adfc6f2f4fc6
Polukranos, World Eater	YlJWN	4979cc1b-9c1a-47e4-ae37-7c41798eb89a
Polymorph	L49xR	83d274f4-452b-4ff2-b026-83667e9ba98f
Polymorphist's Jest	LmdRr	f5f935cb-4ec2-4131-878b-f8e557d848b9
Polymorphous Rush	k9VM1	2ff5f703-339f-430c-b342-77bcc2c63222
Polyraptor	LKvdz	f8965a3a-93fe-4021-a665-b6013bdc86f7
Ponder	Y8GxW	9cee2eb1-f60e-4626-ba4a-b543142ca950
Pondering Mage	Lw3V9	c08c5ac8-5c0b-4c89-8f06-e5aadfccee01
Pongify	LGDj6	a1501dea-4e0e-49b0-86b5-e8a01f77077d
Pontiff of Blight	k7jNp	c421b851-f61a-4db6-9063-d1d5289a7d78
Ponyback Brigade	YeGg1	192d77ef-e8b5-44e2-842b-2c1f342c1e69
Pooling Venom	E0Rz3	0911fb8b-d27a-4afc-9114-212f3e090393
Pool of Vigorous Growth	LDM4X	871567c6-c910-4550-9b61-cfc7d745edde
Poppet Stitcher	EWQbZ	999038b3-7d64-4554-b341-0675d4af8d8b
Pop Quiz	EW6mb	d16892d8-9d10-45de-ab79-0e645c4b5588
Porcelain Legionnaire	k9V2g	2616aa0e-8413-4e63-877c-bffd5263f552
Porcuparrot	EPeqJ	856892c8-ba47-46d0-aec2-0416b55b9e88
Pore Over the Pages	E6V0R	b2288f7b-05b1-4a6c-8d02-42ffcadc6f0b
Porphyry Nodes	Lz5GX	dfe6f333-ccb4-44ea-be59-bba6335acf99
Portable Hole	kyOZ4	80fca8c0-ae3e-439e-b202-228b9f360e9a
Portal Mage	EJgdN	e9f6cb64-07e3-44ca-986c-fd10ab74cc8a
Portal of Sanctuary	EbO50	37c66692-2880-4ea2-abaf-8926c6950826
Portcullis	LDdp5	a4de4af2-fa75-4a87-b0e1-0117727917a5
Portcullis Vine	Er61o	d1abd95a-4ecc-479c-b200-5aaf7c993ef8
Portent	kaVKx	e01a59e7-bde1-4150-bb4f-a19d769764f2
Portent of Betrayal	Yd8ya	6288606e-182a-4260-bbe9-3f8f09c2f33c
Port Inspector	YBAdP	ef25d969-68d9-4580-bb29-f72bd5646a3d
Port of Karfell	kagbx	bb9465a6-d009-4ecd-9fd1-d046547de902
Port Razer	EQWBD	e0d0527b-bb28-4986-9843-040d06bd9def
Port Town	Ylpx6	e12191d0-f808-416a-b277-2dd851e7d52b
Possessed Aven	EJljg	997c56c7-c625-4209-b4b6-d274dee2db48
Possessed Barbarian	EPgNv	57e79610-8cfe-4711-bc71-8c25d68036da
Possessed Centaur	LDonp	608e11b2-9636-48a0-8705-f5ce3bc98117
Possessed Nomad	Y2jVm	5d9dfae5-63f6-401a-9dec-afe838190824
Possessed Portal	E6wvN	616836e6-caf4-4398-a772-9c67f84c73c5
Possessed Skaab	E1amv	6ebc94e5-a595-43ab-929b-426009190669
Possibility Storm	Ynb4B	858aa831-b491-4f1e-bb56-33eeca14771d
Postmortem Lunge	EQ5WA	d5f8b46e-1ad3-4c6e-aa63-376f2d222d46
Potion of Healing	YNyxM	d5edb608-c7d7-4fa9-b969-262c9789fc17
Poultice Sliver	LKJvo	bc6db2cf-5171-4791-82b4-c9fac37902a3
Poultrygeist	LVNQ3	d7317f1f-dff3-4d38-98be-2b4907bdd523
Pounce	YBV8P	2b96cba6-33d7-4e1d-88f7-da3da681540d
Pouncing Cheetah	EJ3NR	73f5156b-b200-41f7-8b93-557c4cdc2bf7
Pouncing Jaguar	YNJ71	d35ac6e5-3e46-4290-9683-51d6f54e4edf
Pouncing Kavu	YBQ0j	7e6e2e49-7bde-43c1-8caf-43d237dfc052
Pouncing Lynx	E6xK7	9383956f-90bc-40e4-ae5c-503e98e21832
Pouncing Shoreshark	EJ3q8	c859b339-b55b-41fe-948c-27502e3b3ea8
Pouncing Wurm	kAaNw	8e48a2f3-9c30-4187-868e-33dbf5e279fc
Powder Keg	EJQV8	4d9715c2-9036-4ae2-a5b4-1b190d50c963
Power Armor	LK7da	20bc8710-3d56-45fb-81e7-383a274a2374
Power Artifact	Yjbw5	c7b0c6c4-ec99-4af1-9527-41c428af7260
Power Conduit	Yv2qx	b0f5c84f-1924-4a4a-84c1-00dcb756e9c9
Power Depot	kaDyx	032eba04-0a63-4823-85e1-64861330a8d7
Power Leak	Egn66	99f235d7-8f6b-4d17-bc36-6f2cb6d5deec
Powerleech	Yxzqn	ae1d7b09-3a1f-410f-b330-04ae768b0455
Power Matrix	Y8eMw	a578599c-7d90-4881-b59a-9cf64b90d917
Power of Fire	ErJnn	094553a7-9513-4be5-aa24-4dbd939412c2
Power of Persuasion	kqwN5	8d84cb72-d0a0-4af0-aded-47e5fb7addef
Power Play	Y2nPB	bbfca319-edc4-45f2-b208-35c8112ec918
Power Sink	YMlzd	9a6f3ce5-d4a5-4d7b-a7f9-b249c1d88e8f
Powerstone Minefield	EgoOX	b17807b9-8feb-48ac-813a-829577f5b9e8
Powerstone Shard	E6yBq	d62fd366-c287-48c3-9ded-5dc63a34518c
Power Surge	Y2eZ4	0b5717af-a1a3-45cb-8b05-7543eed5532a
Power Taint	LwZGd	13d0296c-c0f5-491e-9e61-be8f5af2e631
Power Word Kill	EJGDM	395b6ce4-143f-4eed-b565-98aa3d6208ef
Pox	L3zWJ	d9debe4f-c1cc-4b90-aae4-f31f737e2016
Practical Research	E19v3	74edd3e3-b2de-4ba0-a508-0418b0151d87
Practiced Tactics	EWdKV	91b448f4-aa0c-42c7-a771-e8dd20e0520c
Praetor's Counsel	LDePx	b6d5bf06-f735-4e9f-9460-e6cdf501662f
Praetor's Grasp	Ebzvg	9588be49-d9b5-4491-a5a0-10bcadc9f8b3
Prahv, Spires of Order	k9ne6	2a315f63-96ad-4a5f-8eb4-d81361797348
Prairie Stream	kAR4R	ae6bf73b-c70b-4b19-ac00-7317d5fcea7c
Prakhata Club Security	LmaJr	c46da57d-bcb9-4303-aa1c-72d08bb2b5a8
Prakhata Pillar-Bug	L3VWK	9c91b356-b5d8-4239-bb45-dec7f673868d
Pramikon, Sky Rampart	EgV6r	8569ad47-a243-402d-899f-4e6b17ea4e1e
Prava of the Steel Legion	YoQb2	e9e40e2a-e447-4754-a98b-5521e546781f
Preacher	YjrVz	d8e6f74c-0c69-4b83-ba4e-4470f50c1fb4
Precinct Captain	k7b2b	fef6faa4-520c-4823-bfdf-715cec7fcd4b
Precipitous Drop	kA1jA	7293f9b4-565a-4065-940b-543f76ebecae
Precise Strike	YBPmR	3cd2e7ab-b63e-48e8-a32a-6ff8673241d9
Precision Bolt	Eg5RP	a59b4e5b-e9e0-4507-b9e7-8fba7e3a54f9
Precognition	kaKlq	76a0e317-5a76-4eac-a903-b0e3f0a45873
Precognition Field	Y8D1Q	cf2a92ee-2b20-4299-84b2-b4963f4a42a1
Precognitive Perception	LKydm	724fd1ea-05ad-497c-9989-825ada48e684
Precursor Golem	Y2O11	dc90d632-fc78-4ae6-83c6-314ee5744de5
Predator Dragon	EPvM3	352c3c86-1662-4055-b814-026826632cff
Predator, Flagship	Yx4QG	4910ee8b-ec00-4a5e-859e-b865b23117da
Predator Ooze	EPwQ3	c32fb53b-7fd7-46a2-b502-93a42cf23fa5
Predator's Gambit	YBgav	88810a96-d5f8-4030-93f1-e2ad0d480317
Predators' Hour	YxdPg	dea6d749-d2a9-43f0-8ab4-ff83ba294564
Predator's Howl	Yjbny	cae61a9d-39fc-4c25-adec-d578d57c2903
Predator's Rapport	k9MRd	47324ab7-df78-4859-be0b-2eef5d4f8082
Predator's Strike	EQqZp	75e5bcc2-9203-4526-a9a9-fac6fd02a854
Predatory Advantage	YNqpQ	595ae3af-cc28-407a-a045-a6d71cd6be60
Predatory Focus	Y839w	98fc1314-4bf2-44f2-a016-58765eb04607
Predatory Hunger	Yxj1n	db6d9d28-3a05-4dfa-a322-36b4cc2697d4
Predatory Impetus	LDlOl	13c29179-99f4-4e02-bc04-2ffe6ca4a7c3
Predatory Nightstalker	YNVAz	017fdca2-ea9f-4fa7-8bd3-bbcf600f116d
Predatory Rampage	kOyQm	3e054ea5-3657-4198-9715-6acc0e362da3
Predatory Sliver	L3NGn	a2e37de8-66a1-4afa-aa6f-1151f849dfa8
Predatory Sludge	Eb4mg	8f8d4b80-3a89-4e69-b883-8562d370e685
Predatory Urge	EQpl4	18e3e459-992c-4990-8305-fa479c7870ac
Predatory Wurm	E5pOB	4073cbc6-11de-4d4a-bcd7-792f9b7c5219
Predict	LRa8R	349ac7e6-af38-4dc3-abfe-369564c75630
Preeminent Captain	YBq3V	32faaece-2775-4ab5-8376-d9f68959d5ac
Preemptive Strike	EJ2wM	c2314bf1-b22d-48c2-860f-e1081f56296b
Preferred Selection	YeBzR	59ce9668-78ef-44a5-ba9c-49fa740b8cb5
Premature Burial	L30nq	b42f83e3-631b-432e-8d2f-f62d3207e95e
Preordain	LVJbK	1453f92e-df2d-4789-aa1b-a5b5c51567d4
Prepare	LRww2	f59ea6f6-2dff-4e58-9166-57cac03f1d0a
Prescient Chimera	EPeXm	f4bb655d-8d62-4a79-9a9d-7384d1cb2cc0
Presence of Gond	EZpXB	bba661af-c4a8-4230-830e-a9ee22b25d6b
Presence of the Master	k9Pq6	849adb29-61ad-4307-98b9-61e33aec6500
Presence of the Wise	EPPBp	f6aedb5a-48f5-47db-9469-14075e2b9269
Press for Answers	EP2Nl	5ec8b8bf-7b02-4f5e-bbd3-9560f9888192
Press into Service	Ynly5	69b9eb4b-3ab8-4506-baa4-3a818e7677a3
Press the Advantage	Yl1ey	abca9292-e110-4edb-b9ce-703317175b68
Pressure Point	L3dWq	2fe82bbf-9b92-4684-a42d-fbc50c4c5903
Pretender's Claim	E1G1z	2cc29dab-9211-46bc-a98c-a5dbd5b0980a
Preyseizer Dragon	E1ROe	468534eb-b6fb-4141-9260-c0c7b43480b9
Prey's Vengeance	EgW2r	66b7992e-494b-4b1b-bd5d-8f9bb19b275e
Prey Upon	Y2xdp	0eb1b036-0856-4cfb-ace5-2731f13696bd
Price of Betrayal	Lm3wp	fd68e918-5089-46c9-8836-b05a3da3c7a3
Price of Fame	YevvQ	26125983-e007-4a73-999d-fb2617a80261
Price of Glory	YxqQy	785ccfe1-04f1-4d2e-9e30-2ae3efe7213a
Price of Knowledge	YdaRX	97f536be-7836-4c9a-befc-94590e602f26
Price of Loyalty	Ye8gR	47634528-cc34-406a-8572-812a41d6a86a
Price of Progress	kpQ91	b1342144-7a15-438b-a848-3196238a79e8
Prickleboar	LzGJm	3191a8fd-2c54-4e47-9d5a-692bb38c811f
Prickly Boggart	L49yg	55121b63-22a6-4923-82e9-c55f66742980
Prickly Marmoset	YnwnA	bad8512f-31b9-48ba-bb10-1497303dcfba
Pride Guardian	L3JM1	578a583e-0bf3-4c50-be6f-ba447d21b8d1
Pridemalkin	LVnwx	df520254-0c72-496b-9222-263ca9d3c5d5
Pride of Conquerors	LmzG3	ff0a769c-6602-4f6f-a388-f5aa15fb3c90
Pride of Lions	ErJp7	b521602b-d44b-4c7a-8b28-de0a7cda434b
Pride of the Clouds	kXgOx	ecc2a029-6e64-4b6d-9d82-afc319dbc57a
Pride of the Perfect	YjNWg	c8397a00-42b4-4330-9f74-a3b2eb19a6ca
Pride Sovereign	Yd9jx	dd3d32b7-672f-4ceb-a1c9-17daefd2cb0c
Priest of Ancient Lore	Y2gpp	b10caff0-701a-48d8-a943-f947482e795a
Priest of Fell Rites	EbxZ8	d116329d-6de7-402c-821d-e9aeba9ad2b1
Priest of Forgotten Gods	EbjG9	e3378fe8-3355-48aa-90d4-9cb739200160
Priest of Gix	kAy95	8cbc4c4c-f1f5-4593-9894-1d8715a2f2c1
Priest of Iroas	YBZGv	013ec9f5-8bf3-4067-a942-d535d011af82
Priest of the Blessed Graf	LwJdK	5b3947c1-f497-4407-ae29-287a490cceee
Priest of the Blood Rite	Yv6dV	1a0df50f-59b8-46b6-8bac-6e3f93b9c979
Priest of the Haunted Edge	YjNdy	0cde0f4d-5acc-4a25-a3d6-c6b9b734360c
Priest of the Wakening Sun	kOBZ0	051dc73e-f04a-4901-b0ed-3b33c33ac72f
Priest of Titania	Yn6QB	19fc5956-286c-4e1d-bc4a-2974fc0f4dbc
Priest of Urabrask	YNVbZ	d0a9f49c-f15c-4b2d-b6a5-8efc3c430d87
Priest of Yawgmoth	YlVZe	c9fd4054-42fc-4f95-a6f7-369a5da43dd5
Priests of Norn	Y8J0O	a978c49d-483a-42fe-971c-858288d07e40
Primal Adversary	LRlB2	bf3ce5c5-ea31-4f6d-84dd-430f52c49c4e
Primal Amulet	kaVZK	d4d379b5-7f56-4a7d-a4ac-131fc3d579c6
Primal Bellow	kymo0	23b0c6a9-a7c0-4518-8580-653712062265
Primal Beyond	YMVaw	b4c28c1d-0ebf-4e95-8d0a-56be10cc0ef2
Primal Boost	Y25V1	f1b91a5a-9328-4fc6-a2f6-a7879281e145
Primal Clay	kXxVx	1e51f1b3-d8a3-4746-b0db-67d5ec71fb17
Primal Cocoon	L3wnl	3a75889d-8746-4516-934b-efce9c48dc70
Primal Command	Lm0w0	92144021-7425-44e1-a32b-13252f1b7036
Primalcrux	E6jww	1f805f7b-bb7e-436b-abd3-20a35e7ef71e
Primal Druid	LRd4d	e928f694-c53b-46c5-8390-fa24b53f559c
Primal Empathy	E5Rja	656c2277-7420-4e4d-bed5-3683ec1c70de
Primal Forcemage	LR22l	0503078a-c5a8-4292-a573-82d062870c7f
Primal Frenzy	LDBPp	f5e2d822-09d0-42e5-ad91-67c66e947b3d
Primal Growth	EJKzA	6664675f-1ef6-49ba-8f08-cfeac2f38ec7
Primal Huntbeast	k72xj	56e027ec-430f-4c7d-9794-a431efa3693f
Primal Might	Ylj1j	1cd8cee8-7ea0-4037-8a3b-39334dc064fb
Primal Order	Yv4NZ	72c513dc-e884-4afc-9a20-ff21d14d61ba
Primal Plasma	EZvGP	27064d4f-aeaf-4432-964a-97dfc1db835d
Primal Rage	YndyR	ebe3b738-703d-465c-bc76-2b66f1e0aff2
Primal Surge	Yj2ll	4278f7bd-afff-4a1d-a0bb-bf9ce3ad5a2e
Primal Vigor	EP2gJ	dafea0d1-6986-46b3-affc-1337ef564947
Primal Visitation	kX5Jo	2dd518e8-047a-4df0-a0b8-ba116d048fa8
Primal Whisperer	YxZl9	c777432f-7965-4ad8-8d53-93919ae767d4
Prime Speaker Vannifar	LDeyN	84abfc59-10a7-4cb5-9cdd-81797116c810
Prime Speaker Zegana	kAZ7R	7b844055-7581-4fbf-a0c9-6c4e9328a83e
Primeval Bounty	LmwXW	c8123d01-da65-4d03-9f23-3842fba5fc28
Primeval Force	YlnQn	70a4e884-b36c-4fde-84bb-a19a3ce160ae
Primeval Light	L459g	293ce819-c228-4ff1-827c-3d0cbed703ea
Primeval Protector	kp2o1	4a492479-07d7-4b17-8f72-b8d2ef6bd1a4
Primevals' Glorious Rebirth	L3a4q	80dd2950-502c-4859-85fe-9fbef09aef43
Primeval Shambler	Y2b7K	e45931d2-3fbf-4509-aa41-13d7839578df
Primeval Titan	LGWzZ	6d5537da-112e-4679-a113-b5d7ce32a66b
Primitive Etchings	YebPv	eae26b8d-c3af-42d1-94f4-56950ceac1c7
Primitive Justice	E0x3e	5bfe2504-5085-4dbd-b093-f0a1536b4526
Primoc Escapee	YnNWp	e6cb3e72-bb64-4b1e-a54b-1fe4fb4ad4c9
Primordial Hydra	L4J19	937deb52-8888-4298-9ae5-0361c6fdbba2
Primordial Mist	EZn80	e6e8229f-a47e-4492-8f4b-10de141eb821
Primordial Ooze	EZg9X	a53d8d6d-b8d3-4f71-a88a-5d639ce2925f
Primordial Sage	kq9Mr	4b0d8dec-e139-4565-9259-3c24c54c1d45
Primordial Wurm	k7Ay9	fc0e8298-adac-4922-8824-a1fafa089f72
Prince of Thralls	k7nA9	56d6e8a2-d1b0-4aae-95f5-6ecc5718d454
Princess Lucrezia	EPv2q	be8f707d-58a6-4e18-a45a-fcfdd1336a64
Prismari Apprentice	E16lv	dca3aa59-c8ac-4930-abf7-0a74d657122a
Prismari Campus	Lwz2d	768120f5-9401-4e52-924e-3374bde65b3d
Prismari Command	Ebv0P	866b7fd4-86e3-4b42-b1ea-33bad0db1f9f
Prismari Pledgemage	EQG42	404b4c7b-5d40-4ad1-bd40-3da1d08f5c78
Prism Array	Yd9vw	6e18c46d-dd6b-4feb-9eb3-3d52985ce6e1
Prismatic Boon	EJDn5	fb774a9b-d29f-4f41-9fb8-a0189205e16f
Prismatic Circle	YdBQ3	8d4e3de4-f173-4bcc-a5fb-089eee7108d3
Prismatic Ending	L3egJ	825969b9-3c70-4fca-8cab-696e9ca7cdb2
Prismatic Geoscope	ky48r	02a992ad-8f34-41c5-b66e-d4ca659d0e27
Prismatic Lace	LmBDx	d1129585-6d59-4217-9404-747a100f1e8c
Prismatic Lens	k7z5p	0c3be020-37a3-49ce-8604-27794175bf9d
Prismatic Omen	LVqy5	e75594cc-de47-49f2-9a8b-ba76c576368e
Prismatic Strands	EZdnD	efd85985-abc1-430a-9210-63109c90a82d
Prismatic Vista	LKMJN	e37da81e-be12-45a2-9128-376f1ad7b3e8
Prismatic Ward	YxjwP	24b8ce55-2fb1-4330-9db4-146a120aed81
Prismatic Wardrobe	Y2dA4	79624ebe-7110-486d-82ff-b64c662dc6de
Prismite	L33OK	eedce8ab-771a-4247-9504-72ae0629df83
Prism Ring	kOlD4	403f99de-493a-4f0f-81e4-fcd29d6e9340
Prismwake Merrow	YjWP7	4d7ac836-07c9-469d-9ed0-4a0aab457e31
Prison Barricade	E1jx3	449c4800-8718-4593-a61e-03ad7f348c6d
Prison Realm	Lz39m	d476e8e5-2377-464b-b2d5-a3cd66ee2e45
Prison Term	LVdzB	b9effd90-c774-4bcd-87b4-6536aff4f825
Pristine Angel	LKZvm	2fbd3a6b-831d-4876-9f84-861cab788747
Pristine Skywise	EbO29	516512f5-b4ce-46d3-bdda-c88b357192ca
Pristine Talisman	EJG48	6b6307f3-bc63-463c-8ffc-a8b8b829e5d7
Private Research	LVZ83	6f7f9849-a4bd-4501-9473-79345c751701
Privileged Position	EQ025	f8fa7566-6f7d-4c01-a442-ff7b38684de5
Prized Amalgam	EJK8p	634cedb6-8b00-4f4b-8790-541188955295
Prized Elephant	YB0RV	01597ede-94e7-44a4-93c2-7fd1db11e92a
Prized Griffin	EQ6J2	877bd423-83ff-4a28-b0d2-447a7821bb8c
Prized Unicorn	EgVdP	baac1604-379f-4f03-97ae-9ec10921167c
Prizefighter Construct	Ye512	8e389c92-b54b-46b3-a7ab-b8a5a2a7d380
Probe	kONyX	a2a58d18-3d52-4178-86b2-7590d4164e76
Processor Assault	LKDNz	5a689975-d27b-4b8f-8d46-6e97c754ae81
Proclamation of Rebirth	kpmrq	cc799c97-3df1-4194-b220-6cf862ce3810
Prodigal Pyromancer	YMPqB	cf16600a-c2a5-49e4-89e2-260cfaf58b52
Prodigal Sorcerer	EZ570	50aef269-55f9-4d84-8bc5-29e794297f11
Prodigious Growth	L3ajJ	ba2b0966-4e9e-44dc-9145-3c1e644578bc
Profane Command	Yo1RJ	857b6766-4df9-47e7-aa51-8ade7989bf57
Profane Memento	Er7r1	f2c97632-3cf1-4b79-9d18-d8991654dcca
Profane Prayers	LVKbR	bc8320ef-af97-4cf6-9aaf-17818174d842
Profane Procession	EWD3x	1d94ff37-f04e-48ee-8253-d62ab07f0632
Profaner of the Dead	YN7dG	87630910-47cc-4347-b126-fd779e7dadc0
Profane Transfusion	LDzVW	c04d8edb-7350-4ab5-b721-390784c66329
Profane Tutor	Y2XA4	2afc6f7d-ab59-4d64-bd11-6bd0fd4bfcd2
Professor of Symbology	EgeB5	f427cf73-9f5e-4ef5-bc4f-29ffbfda9d57
Professor of Zoomancy	Y8GQO	8347f2e8-ef70-4879-860a-12f7cab25902
Professor Onyx	YjKlg	013eeb99-1b66-4fba-ad96-78deee901ea4
Professor's Warning	EWGn5	862fded6-e474-4b20-86d8-fd9af5f25b1a
Profit	EJa7A	0eb3ce46-ddd2-43b3-9e45-019ae91df686
Profound Journey	YMmJK	fd2dcfe8-ced4-44f2-8268-68035a4d4d58
Progenitor Mimic	Ydeae	acba72e1-3f7f-4e5c-af3f-dfe37b5d61f9
Progenitus	YnJry	a8a5d0ba-bcb1-41db-80dd-ad22b8408105
Prognostic Sphinx	LVPX8	acd9e468-093b-4c88-8bf6-041bee6a1ea2
Prohibit	EbmNa	0ae544bf-7229-4b82-99ad-32c3af36e30f
Promised Kannushi	k7J81	7aac4236-9573-4cff-88d9-711a56da4346
Promise of Bunrei	k7O68	a40e9071-7b27-4070-bc3a-c095c2128953
Promise of Loyalty	YeJlv	fc21e7d5-3641-47fe-add0-8becf5173e28
